payment_id,user_id,paid_at,amount_usd,plan,is_refunded,net_amount_usd
P00048784,U0022011,2022-03-20,49.0,monthly,0,49.0
P00048785,U0022011,2022-04-20,49.0,monthly,0,49.0
P00048786,U0022011,2022-05-20,49.0,monthly,0,49.0
P00048787,U0022011,2022-06-20,49.0,monthly,0,49.0
P00048788,U0022011,2022-07-20,49.0,monthly,0,49.0
P00048789,U0022011,2022-08-20,49.0,monthly,0,49.0
P00048790,U0022011,2022-09-20,49.0,monthly,0,49.0
P00048791,U0022011,2022-10-20,49.0,monthly,0,49.0
P00048792,U0022011,2022-11-20,49.0,monthly,0,49.0
P00048793,U0022011,2022-12-20,49.0,monthly,0,49.0
P00048794,U0022011,2023-01-20,49.0,monthly,0,49.0
P00048795,U0022011,2023-02-20,49.0,monthly,0,49.0
P00048796,U0022012,2022-11-02,49.0,monthly,0,49.0
P00048797,U0022012,2022-12-02,49.0,monthly,0,49.0
P00048798,U0022014,2021-01-10,399.0,annual,0,399.0
P00048799,U0022014,2022-01-10,399.0,annual,0,399.0
P00048800,U0022015,2022-05-07,49.0,monthly,0,49.0
P00048801,U0022015,2022-06-07,49.0,monthly,0,49.0
P00048802,U0022015,2022-07-07,49.0,monthly,0,49.0
P00048803,U0022015,2022-08-07,49.0,monthly,0,49.0
P00048804,U0022015,2022-09-07,49.0,monthly,0,49.0
P00048805,U0022015,2022-10-07,49.0,monthly,0,49.0
P00048806,U0022015,2022-11-07,49.0,monthly,0,49.0
P00048807,U0022015,2022-12-07,49.0,monthly,0,49.0
P00048808,U0022016,2022-01-31,399.0,annual,0,399.0
P00048809,U0022017,2022-09-22,399.0,annual,0,399.0
P00048810,U0022018,2021-09-11,49.0,monthly,0,49.0
P00048811,U0022018,2021-10-11,49.0,monthly,0,49.0
P00048812,U0022018,2021-11-11,49.0,monthly,0,49.0
P00048813,U0022018,2021-12-11,49.0,monthly,0,49.0
P00048814,U0022018,2022-01-11,49.0,monthly,0,49.0
P00048815,U0022018,2022-02-11,49.0,monthly,0,49.0
P00048816,U0022018,2022-03-11,49.0,monthly,0,49.0
P00048817,U0022018,2022-04-11,49.0,monthly,0,49.0
P00048818,U0022018,2022-05-11,49.0,monthly,0,49.0
P00048819,U0022018,2022-06-11,49.0,monthly,0,49.0
P00048820,U0022018,2022-07-11,49.0,monthly,0,49.0
P00048821,U0022018,2022-08-11,49.0,monthly,0,49.0
P00048822,U0022018,2022-09-11,49.0,monthly,0,49.0
P00048823,U0022018,2022-10-11,49.0,monthly,0,49.0
P00048824,U0022027,2021-09-30,49.0,monthly,0,49.0
P00048825,U0022027,2021-10-30,49.0,monthly,0,49.0
P00048826,U0022027,2021-11-30,49.0,monthly,0,49.0
P00048827,U0022027,2021-12-30,49.0,monthly,0,49.0
P00048828,U0022028,2022-03-19,399.0,annual,0,399.0
P00048829,U0022031,2022-02-05,49.0,monthly,0,49.0
P00048830,U0022031,2022-03-05,49.0,monthly,0,49.0
P00048831,U0022031,2022-04-05,49.0,monthly,0,49.0
P00048832,U0022031,2022-05-05,49.0,monthly,0,49.0
P00048833,U0022031,2022-06-05,49.0,monthly,0,49.0
P00048834,U0022031,2022-07-05,49.0,monthly,0,49.0
P00048835,U0022031,2022-08-05,49.0,monthly,0,49.0
P00048836,U0022031,2022-09-05,49.0,monthly,0,49.0
P00048837,U0022031,2022-10-05,49.0,monthly,0,49.0
P00048838,U0022031,2022-11-05,49.0,monthly,0,49.0
P00048839,U0022031,2022-12-05,49.0,monthly,0,49.0
P00048840,U0022031,2023-01-05,49.0,monthly,0,49.0
P00048841,U0022031,2023-02-05,49.0,monthly,0,49.0
P00048842,U0022033,2023-01-27,49.0,monthly,0,49.0
P00048843,U0022034,2022-04-30,49.0,monthly,0,49.0
P00048844,U0022034,2022-05-30,49.0,monthly,0,49.0
P00048845,U0022034,2022-06-30,49.0,monthly,0,49.0
P00048846,U0022034,2022-07-30,49.0,monthly,0,49.0
P00048847,U0022034,2022-08-30,49.0,monthly,0,49.0
P00048848,U0022034,2022-09-30,49.0,monthly,0,49.0
P00048849,U0022034,2022-10-30,49.0,monthly,0,49.0
P00048850,U0022034,2022-11-30,49.0,monthly,0,49.0
P00048851,U0022034,2022-12-30,49.0,monthly,0,49.0
P00048852,U0022038,2023-02-02,49.0,monthly,0,49.0
P00048853,U0022040,2021-09-11,49.0,monthly,0,49.0
P00048854,U0022040,2021-10-11,49.0,monthly,0,49.0
P00048855,U0022040,2021-11-11,49.0,monthly,0,49.0
P00048856,U0022040,2021-12-11,49.0,monthly,0,49.0
P00048857,U0022040,2022-01-11,49.0,monthly,0,49.0
P00048858,U0022040,2022-02-11,49.0,monthly,0,49.0
P00048859,U0022040,2022-03-11,49.0,monthly,0,49.0
P00048860,U0022040,2022-04-11,49.0,monthly,0,49.0
P00048861,U0022042,2021-11-10,49.0,monthly,0,49.0
P00048862,U0022042,2021-12-10,49.0,monthly,0,49.0
P00048863,U0022042,2022-01-10,49.0,monthly,0,49.0
P00048864,U0022042,2022-02-10,49.0,monthly,0,49.0
P00048865,U0022042,2022-03-10,49.0,monthly,0,49.0
P00048866,U0022043,2022-06-11,49.0,monthly,0,49.0
P00048867,U0022043,2022-07-11,49.0,monthly,0,49.0
P00048868,U0022043,2022-08-11,49.0,monthly,1,0.0
P00048869,U0022043,2022-09-11,49.0,monthly,0,49.0
P00048870,U0022043,2022-10-11,49.0,monthly,0,49.0
P00048871,U0022043,2022-11-11,49.0,monthly,0,49.0
P00048872,U0022043,2022-12-11,49.0,monthly,0,49.0
P00048873,U0022043,2023-01-11,49.0,monthly,0,49.0
P00048874,U0022044,2022-01-05,399.0,annual,1,0.0
P00048875,U0022048,2023-01-06,399.0,annual,0,399.0
P00048876,U0022050,2022-12-01,49.0,monthly,0,49.0
P00048877,U0022050,2023-01-01,49.0,monthly,0,49.0
P00048878,U0022050,2023-02-01,49.0,monthly,0,49.0
P00048879,U0022052,2022-09-13,49.0,monthly,0,49.0
P00048880,U0022052,2022-10-13,49.0,monthly,0,49.0
P00048881,U0022052,2022-11-13,49.0,monthly,0,49.0
P00048882,U0022052,2022-12-13,49.0,monthly,0,49.0
P00048883,U0022052,2023-01-13,49.0,monthly,0,49.0
P00048884,U0022053,2023-01-07,399.0,annual,0,399.0
P00048885,U0022055,2021-09-17,49.0,monthly,0,49.0
P00048886,U0022055,2021-10-17,49.0,monthly,0,49.0
P00048887,U0022055,2021-11-17,49.0,monthly,0,49.0
P00048888,U0022055,2021-12-17,49.0,monthly,0,49.0
P00048889,U0022055,2022-01-17,49.0,monthly,0,49.0
P00048890,U0022056,2021-11-09,399.0,annual,0,399.0
P00048891,U0022056,2022-11-09,399.0,annual,0,399.0
P00048892,U0022057,2023-01-21,49.0,monthly,0,49.0
P00048893,U0022059,2022-01-31,49.0,monthly,0,49.0
P00048894,U0022059,2022-02-28,49.0,monthly,0,49.0
P00048895,U0022059,2022-03-28,49.0,monthly,0,49.0
P00048896,U0022059,2022-04-28,49.0,monthly,0,49.0
P00048897,U0022061,2022-02-09,49.0,monthly,0,49.0
P00048898,U0022061,2022-03-09,49.0,monthly,0,49.0
P00048899,U0022061,2022-04-09,49.0,monthly,0,49.0
P00048900,U0022061,2022-05-09,49.0,monthly,0,49.0
P00048901,U0022065,2023-01-21,49.0,monthly,0,49.0
P00048902,U0022065,2023-02-21,49.0,monthly,0,49.0
P00048903,U0022066,2022-12-19,49.0,monthly,0,49.0
P00048904,U0022066,2023-01-19,49.0,monthly,0,49.0
P00048905,U0022066,2023-02-19,49.0,monthly,0,49.0
P00048906,U0022069,2022-02-14,49.0,monthly,0,49.0
P00048907,U0022070,2022-01-23,49.0,monthly,0,49.0
P00048908,U0022070,2022-02-23,49.0,monthly,0,49.0
P00048909,U0022070,2022-03-23,49.0,monthly,0,49.0
P00048910,U0022071,2021-12-17,399.0,annual,0,399.0
P00048911,U0022075,2023-01-19,399.0,annual,0,399.0
P00048912,U0022076,2023-01-21,49.0,monthly,0,49.0
P00048913,U0022076,2023-02-21,49.0,monthly,0,49.0
P00048914,U0022077,2022-11-17,399.0,annual,0,399.0
P00048915,U0022078,2022-03-17,399.0,annual,0,399.0
P00048916,U0022079,2022-10-03,49.0,monthly,0,49.0
P00048917,U0022081,2021-02-03,49.0,monthly,0,49.0
P00048918,U0022081,2021-03-03,49.0,monthly,0,49.0
P00048919,U0022081,2021-04-03,49.0,monthly,0,49.0
P00048920,U0022083,2022-09-10,49.0,monthly,0,49.0
P00048921,U0022083,2022-10-10,49.0,monthly,0,49.0
P00048922,U0022083,2022-11-10,49.0,monthly,0,49.0
P00048923,U0022083,2022-12-10,49.0,monthly,0,49.0
P00048924,U0022083,2023-01-10,49.0,monthly,0,49.0
P00048925,U0022083,2023-02-10,49.0,monthly,0,49.0
P00048926,U0022088,2022-03-14,49.0,monthly,0,49.0
P00048927,U0022088,2022-04-14,49.0,monthly,0,49.0
P00048928,U0022088,2022-05-14,49.0,monthly,0,49.0
P00048929,U0022088,2022-06-14,49.0,monthly,0,49.0
P00048930,U0022088,2022-07-14,49.0,monthly,0,49.0
P00048931,U0022088,2022-08-14,49.0,monthly,0,49.0
P00048932,U0022089,2022-07-31,49.0,monthly,0,49.0
P00048933,U0022089,2022-08-31,49.0,monthly,0,49.0
P00048934,U0022089,2022-09-30,49.0,monthly,0,49.0
P00048935,U0022091,2021-01-07,49.0,monthly,0,49.0
P00048936,U0022091,2021-02-07,49.0,monthly,0,49.0
P00048937,U0022091,2021-03-07,49.0,monthly,0,49.0
P00048938,U0022091,2021-04-07,49.0,monthly,0,49.0
P00048939,U0022091,2021-05-07,49.0,monthly,0,49.0
P00048940,U0022092,2022-01-16,399.0,annual,0,399.0
P00048941,U0022096,2022-03-15,399.0,annual,0,399.0
P00048942,U0022098,2021-06-09,49.0,monthly,0,49.0
P00048943,U0022098,2021-07-09,49.0,monthly,0,49.0
P00048944,U0022098,2021-08-09,49.0,monthly,0,49.0
P00048945,U0022098,2021-09-09,49.0,monthly,0,49.0
P00048946,U0022098,2021-10-09,49.0,monthly,0,49.0
P00048947,U0022098,2021-11-09,49.0,monthly,0,49.0
P00048948,U0022098,2021-12-09,49.0,monthly,0,49.0
P00048949,U0022098,2022-01-09,49.0,monthly,0,49.0
P00048950,U0022099,2021-03-22,49.0,monthly,0,49.0
P00048951,U0022099,2021-04-22,49.0,monthly,0,49.0
P00048952,U0022099,2021-05-22,49.0,monthly,0,49.0
P00048953,U0022099,2021-06-22,49.0,monthly,0,49.0
P00048954,U0022099,2021-07-22,49.0,monthly,0,49.0
P00048955,U0022099,2021-08-22,49.0,monthly,0,49.0
P00048956,U0022099,2021-09-22,49.0,monthly,0,49.0
P00048957,U0022099,2021-10-22,49.0,monthly,0,49.0
P00048958,U0022099,2021-11-22,49.0,monthly,0,49.0
P00048959,U0022099,2021-12-22,49.0,monthly,0,49.0
P00048960,U0022099,2022-01-22,49.0,monthly,0,49.0
P00048961,U0022099,2022-02-22,49.0,monthly,0,49.0
P00048962,U0022099,2022-03-22,49.0,monthly,0,49.0
P00048963,U0022099,2022-04-22,49.0,monthly,0,49.0
P00048964,U0022100,2022-11-21,49.0,monthly,0,49.0
P00048965,U0022100,2022-12-21,49.0,monthly,0,49.0
P00048966,U0022100,2023-01-21,49.0,monthly,0,49.0
P00048967,U0022101,2021-05-24,49.0,monthly,1,0.0
P00048968,U0022106,2021-06-04,49.0,monthly,1,0.0
P00048969,U0022106,2021-07-04,49.0,monthly,0,49.0
P00048970,U0022106,2021-08-04,49.0,monthly,0,49.0
P00048971,U0022106,2021-09-04,49.0,monthly,0,49.0
P00048972,U0022106,2021-10-04,49.0,monthly,0,49.0
P00048973,U0022106,2021-11-04,49.0,monthly,0,49.0
P00048974,U0022108,2023-01-06,49.0,monthly,0,49.0
P00048975,U0022115,2021-01-10,49.0,monthly,0,49.0
P00048976,U0022115,2021-02-10,49.0,monthly,0,49.0
P00048977,U0022115,2021-03-10,49.0,monthly,0,49.0
P00048978,U0022115,2021-04-10,49.0,monthly,0,49.0
P00048979,U0022115,2021-05-10,49.0,monthly,1,0.0
P00048980,U0022116,2021-08-13,399.0,annual,0,399.0
P00048981,U0022118,2022-10-07,399.0,annual,0,399.0
P00048982,U0022120,2022-10-16,49.0,monthly,0,49.0
P00048983,U0022120,2022-11-16,49.0,monthly,0,49.0
P00048984,U0022120,2022-12-16,49.0,monthly,0,49.0
P00048985,U0022120,2023-01-16,49.0,monthly,0,49.0
P00048986,U0022120,2023-02-16,49.0,monthly,0,49.0
P00048987,U0022121,2023-02-06,49.0,monthly,0,49.0
P00048988,U0022128,2023-02-05,49.0,monthly,0,49.0
P00048989,U0022129,2022-11-21,49.0,monthly,0,49.0
P00048990,U0022129,2022-12-21,49.0,monthly,0,49.0
P00048991,U0022129,2023-01-21,49.0,monthly,0,49.0
P00048992,U0022129,2023-02-21,49.0,monthly,0,49.0
P00048993,U0022130,2021-01-22,49.0,monthly,0,49.0
P00048994,U0022130,2021-02-22,49.0,monthly,0,49.0
P00048995,U0022130,2021-03-22,49.0,monthly,0,49.0
P00048996,U0022132,2022-12-17,49.0,monthly,0,49.0
P00048997,U0022133,2022-09-14,49.0,monthly,0,49.0
P00048998,U0022133,2022-10-14,49.0,monthly,0,49.0
P00048999,U0022133,2022-11-14,49.0,monthly,1,0.0
P00049000,U0022133,2022-12-14,49.0,monthly,0,49.0
P00049001,U0022133,2023-01-14,49.0,monthly,0,49.0
P00049002,U0022133,2023-02-14,49.0,monthly,0,49.0
P00049003,U0022134,2021-02-04,49.0,monthly,0,49.0
P00049004,U0022134,2021-03-04,49.0,monthly,0,49.0
P00049005,U0022134,2021-04-04,49.0,monthly,0,49.0
P00049006,U0022134,2021-05-04,49.0,monthly,0,49.0
P00049007,U0022134,2021-06-04,49.0,monthly,0,49.0
P00049008,U0022134,2021-07-04,49.0,monthly,0,49.0
P00049009,U0022135,2022-08-20,49.0,monthly,0,49.0
P00049010,U0022135,2022-09-20,49.0,monthly,0,49.0
P00049011,U0022135,2022-10-20,49.0,monthly,0,49.0
P00049012,U0022135,2022-11-20,49.0,monthly,0,49.0
P00049013,U0022136,2021-06-15,49.0,monthly,0,49.0
P00049014,U0022136,2021-07-15,49.0,monthly,0,49.0
P00049015,U0022136,2021-08-15,49.0,monthly,0,49.0
P00049016,U0022136,2021-09-15,49.0,monthly,0,49.0
P00049017,U0022136,2021-10-15,49.0,monthly,0,49.0
P00049018,U0022136,2021-11-15,49.0,monthly,0,49.0
P00049019,U0022136,2021-12-15,49.0,monthly,0,49.0
P00049020,U0022136,2022-01-15,49.0,monthly,0,49.0
P00049021,U0022136,2022-02-15,49.0,monthly,0,49.0
P00049022,U0022136,2022-03-15,49.0,monthly,0,49.0
P00049023,U0022136,2022-04-15,49.0,monthly,0,49.0
P00049024,U0022136,2022-05-15,49.0,monthly,0,49.0
P00049025,U0022140,2023-02-24,49.0,monthly,0,49.0
P00049026,U0022141,2022-04-01,49.0,monthly,0,49.0
P00049027,U0022141,2022-05-01,49.0,monthly,0,49.0
P00049028,U0022141,2022-06-01,49.0,monthly,0,49.0
P00049029,U0022141,2022-07-01,49.0,monthly,0,49.0
P00049030,U0022141,2022-08-01,49.0,monthly,0,49.0
P00049031,U0022141,2022-09-01,49.0,monthly,0,49.0
P00049032,U0022141,2022-10-01,49.0,monthly,0,49.0
P00049033,U0022144,2022-12-30,399.0,annual,0,399.0
P00049034,U0022146,2021-05-07,49.0,monthly,0,49.0
P00049035,U0022146,2021-06-07,49.0,monthly,0,49.0
P00049036,U0022146,2021-07-07,49.0,monthly,0,49.0
P00049037,U0022146,2021-08-07,49.0,monthly,0,49.0
P00049038,U0022146,2021-09-07,49.0,monthly,0,49.0
P00049039,U0022146,2021-10-07,49.0,monthly,0,49.0
P00049040,U0022146,2021-11-07,49.0,monthly,0,49.0
P00049041,U0022146,2021-12-07,49.0,monthly,0,49.0
P00049042,U0022146,2022-01-07,49.0,monthly,0,49.0
P00049043,U0022146,2022-02-07,49.0,monthly,0,49.0
P00049044,U0022146,2022-03-07,49.0,monthly,0,49.0
P00049045,U0022146,2022-04-07,49.0,monthly,0,49.0
P00049046,U0022146,2022-05-07,49.0,monthly,0,49.0
P00049047,U0022150,2022-02-16,49.0,monthly,0,49.0
P00049048,U0022150,2022-03-16,49.0,monthly,0,49.0
P00049049,U0022150,2022-04-16,49.0,monthly,0,49.0
P00049050,U0022150,2022-05-16,49.0,monthly,0,49.0
P00049051,U0022150,2022-06-16,49.0,monthly,0,49.0
P00049052,U0022150,2022-07-16,49.0,monthly,0,49.0
P00049053,U0022150,2022-08-16,49.0,monthly,0,49.0
P00049054,U0022155,2022-05-14,49.0,monthly,0,49.0
P00049055,U0022155,2022-06-14,49.0,monthly,0,49.0
P00049056,U0022155,2022-07-14,49.0,monthly,0,49.0
P00049057,U0022155,2022-08-14,49.0,monthly,0,49.0
P00049058,U0022156,2021-09-29,49.0,monthly,0,49.0
P00049059,U0022156,2021-10-29,49.0,monthly,0,49.0
P00049060,U0022156,2021-11-29,49.0,monthly,0,49.0
P00049061,U0022156,2021-12-29,49.0,monthly,0,49.0
P00049062,U0022156,2022-01-29,49.0,monthly,0,49.0
P00049063,U0022156,2022-02-28,49.0,monthly,0,49.0
P00049064,U0022156,2022-03-28,49.0,monthly,0,49.0
P00049065,U0022158,2022-07-20,49.0,monthly,0,49.0
P00049066,U0022160,2022-03-15,49.0,monthly,0,49.0
P00049067,U0022160,2022-04-15,49.0,monthly,0,49.0
P00049068,U0022160,2022-05-15,49.0,monthly,0,49.0
P00049069,U0022160,2022-06-15,49.0,monthly,0,49.0
P00049070,U0022160,2022-07-15,49.0,monthly,1,0.0
P00049071,U0022160,2022-08-15,49.0,monthly,0,49.0
P00049072,U0022160,2022-09-15,49.0,monthly,0,49.0
P00049073,U0022160,2022-10-15,49.0,monthly,0,49.0
P00049074,U0022160,2022-11-15,49.0,monthly,0,49.0
P00049075,U0022163,2023-01-04,399.0,annual,0,399.0
P00049076,U0022164,2022-05-08,49.0,monthly,1,0.0
P00049077,U0022164,2022-06-08,49.0,monthly,0,49.0
P00049078,U0022164,2022-07-08,49.0,monthly,0,49.0
P00049079,U0022164,2022-08-08,49.0,monthly,0,49.0
P00049080,U0022164,2022-09-08,49.0,monthly,0,49.0
P00049081,U0022164,2022-10-08,49.0,monthly,0,49.0
P00049082,U0022164,2022-11-08,49.0,monthly,1,0.0
P00049083,U0022164,2022-12-08,49.0,monthly,0,49.0
P00049084,U0022164,2023-01-08,49.0,monthly,0,49.0
P00049085,U0022164,2023-02-08,49.0,monthly,0,49.0
P00049086,U0022165,2021-10-06,49.0,monthly,0,49.0
P00049087,U0022165,2021-11-06,49.0,monthly,0,49.0
P00049088,U0022165,2021-12-06,49.0,monthly,0,49.0
P00049089,U0022165,2022-01-06,49.0,monthly,0,49.0
P00049090,U0022165,2022-02-06,49.0,monthly,0,49.0
P00049091,U0022165,2022-03-06,49.0,monthly,0,49.0
P00049092,U0022165,2022-04-06,49.0,monthly,0,49.0
P00049093,U0022165,2022-05-06,49.0,monthly,0,49.0
P00049094,U0022165,2022-06-06,49.0,monthly,0,49.0
P00049095,U0022165,2022-07-06,49.0,monthly,0,49.0
P00049096,U0022165,2022-08-06,49.0,monthly,0,49.0
P00049097,U0022165,2022-09-06,49.0,monthly,0,49.0
P00049098,U0022165,2022-10-06,49.0,monthly,0,49.0
P00049099,U0022165,2022-11-06,49.0,monthly,0,49.0
P00049100,U0022168,2022-04-20,49.0,monthly,0,49.0
P00049101,U0022168,2022-05-20,49.0,monthly,0,49.0
P00049102,U0022168,2022-06-20,49.0,monthly,0,49.0
P00049103,U0022168,2022-07-20,49.0,monthly,0,49.0
P00049104,U0022169,2021-01-01,49.0,monthly,0,49.0
P00049105,U0022169,2021-02-01,49.0,monthly,0,49.0
P00049106,U0022169,2021-03-01,49.0,monthly,0,49.0
P00049107,U0022169,2021-04-01,49.0,monthly,0,49.0
P00049108,U0022169,2021-05-01,49.0,monthly,0,49.0
P00049109,U0022170,2023-01-21,399.0,annual,0,399.0
P00049110,U0022175,2022-02-13,49.0,monthly,0,49.0
P00049111,U0022175,2022-03-13,49.0,monthly,0,49.0
P00049112,U0022175,2022-04-13,49.0,monthly,0,49.0
P00049113,U0022175,2022-05-13,49.0,monthly,0,49.0
P00049114,U0022175,2022-06-13,49.0,monthly,0,49.0
P00049115,U0022175,2022-07-13,49.0,monthly,0,49.0
P00049116,U0022175,2022-08-13,49.0,monthly,0,49.0
P00049117,U0022175,2022-09-13,49.0,monthly,0,49.0
P00049118,U0022175,2022-10-13,49.0,monthly,0,49.0
P00049119,U0022178,2022-03-22,49.0,monthly,0,49.0
P00049120,U0022178,2022-04-22,49.0,monthly,0,49.0
P00049121,U0022178,2022-05-22,49.0,monthly,0,49.0
P00049122,U0022178,2022-06-22,49.0,monthly,0,49.0
P00049123,U0022178,2022-07-22,49.0,monthly,0,49.0
P00049124,U0022178,2022-08-22,49.0,monthly,0,49.0
P00049125,U0022178,2022-09-22,49.0,monthly,0,49.0
P00049126,U0022181,2021-10-13,399.0,annual,0,399.0
P00049127,U0022186,2022-10-18,49.0,monthly,0,49.0
P00049128,U0022186,2022-11-18,49.0,monthly,0,49.0
P00049129,U0022186,2022-12-18,49.0,monthly,0,49.0
P00049130,U0022186,2023-01-18,49.0,monthly,0,49.0
P00049131,U0022186,2023-02-18,49.0,monthly,0,49.0
P00049132,U0022187,2021-04-24,49.0,monthly,0,49.0
P00049133,U0022187,2021-05-24,49.0,monthly,0,49.0
P00049134,U0022187,2021-06-24,49.0,monthly,0,49.0
P00049135,U0022187,2021-07-24,49.0,monthly,0,49.0
P00049136,U0022187,2021-08-24,49.0,monthly,0,49.0
P00049137,U0022187,2021-09-24,49.0,monthly,0,49.0
P00049138,U0022187,2021-10-24,49.0,monthly,0,49.0
P00049139,U0022187,2021-11-24,49.0,monthly,0,49.0
P00049140,U0022189,2022-04-12,49.0,monthly,0,49.0
P00049141,U0022190,2021-10-13,49.0,monthly,0,49.0
P00049142,U0022190,2021-11-13,49.0,monthly,0,49.0
P00049143,U0022190,2021-12-13,49.0,monthly,0,49.0
P00049144,U0022190,2022-01-13,49.0,monthly,0,49.0
P00049145,U0022190,2022-02-13,49.0,monthly,1,0.0
P00049146,U0022191,2021-01-31,49.0,monthly,0,49.0
P00049147,U0022191,2021-02-28,49.0,monthly,0,49.0
P00049148,U0022191,2021-03-28,49.0,monthly,0,49.0
P00049149,U0022191,2021-04-28,49.0,monthly,0,49.0
P00049150,U0022191,2021-05-28,49.0,monthly,0,49.0
P00049151,U0022191,2021-06-28,49.0,monthly,0,49.0
P00049152,U0022191,2021-07-28,49.0,monthly,0,49.0
P00049153,U0022191,2021-08-28,49.0,monthly,0,49.0
P00049154,U0022191,2021-09-28,49.0,monthly,0,49.0
P00049155,U0022191,2021-10-28,49.0,monthly,0,49.0
P00049156,U0022191,2021-11-28,49.0,monthly,0,49.0
P00049157,U0022193,2021-01-14,49.0,monthly,0,49.0
P00049158,U0022193,2021-02-14,49.0,monthly,0,49.0
P00049159,U0022193,2021-03-14,49.0,monthly,0,49.0
P00049160,U0022193,2021-04-14,49.0,monthly,0,49.0
P00049161,U0022193,2021-05-14,49.0,monthly,0,49.0
P00049162,U0022193,2021-06-14,49.0,monthly,0,49.0
P00049163,U0022193,2021-07-14,49.0,monthly,0,49.0
P00049164,U0022193,2021-08-14,49.0,monthly,0,49.0
P00049165,U0022193,2021-09-14,49.0,monthly,0,49.0
P00049166,U0022194,2021-12-28,49.0,monthly,0,49.0
P00049167,U0022194,2022-01-28,49.0,monthly,0,49.0
P00049168,U0022194,2022-02-28,49.0,monthly,0,49.0
P00049169,U0022194,2022-03-28,49.0,monthly,0,49.0
P00049170,U0022194,2022-04-28,49.0,monthly,0,49.0
P00049171,U0022194,2022-05-28,49.0,monthly,0,49.0
P00049172,U0022194,2022-06-28,49.0,monthly,0,49.0
P00049173,U0022194,2022-07-28,49.0,monthly,0,49.0
P00049174,U0022194,2022-08-28,49.0,monthly,0,49.0
P00049175,U0022194,2022-09-28,49.0,monthly,0,49.0
P00049176,U0022194,2022-10-28,49.0,monthly,0,49.0
P00049177,U0022196,2022-12-30,49.0,monthly,0,49.0
P00049178,U0022198,2022-04-04,49.0,monthly,0,49.0
P00049179,U0022198,2022-05-04,49.0,monthly,0,49.0
P00049180,U0022198,2022-06-04,49.0,monthly,0,49.0
P00049181,U0022198,2022-07-04,49.0,monthly,0,49.0
P00049182,U0022198,2022-08-04,49.0,monthly,0,49.0
P00049183,U0022198,2022-09-04,49.0,monthly,0,49.0
P00049184,U0022198,2022-10-04,49.0,monthly,0,49.0
P00049185,U0022201,2022-03-09,399.0,annual,0,399.0
P00049186,U0022202,2022-09-15,49.0,monthly,0,49.0
P00049187,U0022202,2022-10-15,49.0,monthly,0,49.0
P00049188,U0022205,2022-09-19,49.0,monthly,0,49.0
P00049189,U0022205,2022-10-19,49.0,monthly,0,49.0
P00049190,U0022205,2022-11-19,49.0,monthly,0,49.0
P00049191,U0022205,2022-12-19,49.0,monthly,0,49.0
P00049192,U0022205,2023-01-19,49.0,monthly,0,49.0
P00049193,U0022206,2021-06-20,399.0,annual,0,399.0
P00049194,U0022207,2021-11-16,49.0,monthly,0,49.0
P00049195,U0022207,2021-12-16,49.0,monthly,0,49.0
P00049196,U0022207,2022-01-16,49.0,monthly,0,49.0
P00049197,U0022207,2022-02-16,49.0,monthly,0,49.0
P00049198,U0022207,2022-03-16,49.0,monthly,0,49.0
P00049199,U0022207,2022-04-16,49.0,monthly,0,49.0
P00049200,U0022207,2022-05-16,49.0,monthly,0,49.0
P00049201,U0022207,2022-06-16,49.0,monthly,0,49.0
P00049202,U0022207,2022-07-16,49.0,monthly,0,49.0
P00049203,U0022207,2022-08-16,49.0,monthly,0,49.0
P00049204,U0022207,2022-09-16,49.0,monthly,0,49.0
P00049205,U0022207,2022-10-16,49.0,monthly,0,49.0
P00049206,U0022207,2022-11-16,49.0,monthly,0,49.0
P00049207,U0022207,2022-12-16,49.0,monthly,0,49.0
P00049208,U0022209,2021-12-29,49.0,monthly,0,49.0
P00049209,U0022209,2022-01-29,49.0,monthly,0,49.0
P00049210,U0022209,2022-02-28,49.0,monthly,0,49.0
P00049211,U0022209,2022-03-28,49.0,monthly,0,49.0
P00049212,U0022209,2022-04-28,49.0,monthly,0,49.0
P00049213,U0022209,2022-05-28,49.0,monthly,0,49.0
P00049214,U0022209,2022-06-28,49.0,monthly,0,49.0
P00049215,U0022209,2022-07-28,49.0,monthly,0,49.0
P00049216,U0022211,2021-10-28,49.0,monthly,0,49.0
P00049217,U0022211,2021-11-28,49.0,monthly,0,49.0
P00049218,U0022211,2021-12-28,49.0,monthly,0,49.0
P00049219,U0022213,2022-06-07,49.0,monthly,0,49.0
P00049220,U0022213,2022-07-07,49.0,monthly,0,49.0
P00049221,U0022213,2022-08-07,49.0,monthly,0,49.0
P00049222,U0022214,2022-01-19,49.0,monthly,0,49.0
P00049223,U0022214,2022-02-19,49.0,monthly,0,49.0
P00049224,U0022214,2022-03-19,49.0,monthly,0,49.0
P00049225,U0022214,2022-04-19,49.0,monthly,0,49.0
P00049226,U0022214,2022-05-19,49.0,monthly,0,49.0
P00049227,U0022214,2022-06-19,49.0,monthly,0,49.0
P00049228,U0022214,2022-07-19,49.0,monthly,0,49.0
P00049229,U0022214,2022-08-19,49.0,monthly,0,49.0
P00049230,U0022214,2022-09-19,49.0,monthly,0,49.0
P00049231,U0022214,2022-10-19,49.0,monthly,0,49.0
P00049232,U0022215,2022-06-01,49.0,monthly,0,49.0
